PROV829;Xanthe;Xanthe;Xanthe;;Xanthe;;;;;;;;;x;;;;
PROV830;Dedeagatch;Dedeagatch;Dedeagatch;;Dedeagatch;;;;;;;;;x;;;;
PROV831;Larissa;Larisa;Larisa;;Larisa;;;;;;;;;x;;;;
PROV832;Volos;Volos;Volos;;Vólos;;;;;;;;;x;;;;
PROV833;Trikkala;Trikala;Trikkala;;Trikkala;;;;;;;;;x;;;;
PROV834;Athens;Athcnes;Athen;;Atenas;;;;;;;;;x;;;;
PROV835;Amfissa;Amfissa;Amfissa;;Amfissa;;;;;;;;;x;;;;
PROV836;Lamia;Lamia;Lamia;;Lamía;;;;;;;;;x;;;;
PROV837;Missolonghi;Missolonghi;Missolonghi;;Missolonghi;;;;;;;;;x;;;;
PROV838;Khalkis;Khalkis;Khalkis;;Khalkis;;;;;;;;;x;;;;
PROV839;Nafplion;Nafplion;Nafplion;;Nafplion;;;;;;;;;x;;;;
PROV840;Corinth;Corinthe;Korinth;;Corinto;;;;;;;;;x;;;;
PROV841;Kalamata;Kalamata;Kalamata;;Kalamata;;;;;;;;;x;;;;
PROV842;Patras;Patras;Patras;;Patras;;;;;;;;;x;;;;
PROV843;Chios;Chios;Chios;;Chios;;;;;;;;;x;;;;
PROV844;Myteline;Mytilcne;Myteline;;Mitilene;;;;;;;;;x;;;;
PROV845;Cyclades;Cyclades;Cyclades;;Las Cícladas;;;;;;;;;x;;;;
PROV846;Dodecanese;Dodécancse;Dodecanese;;Dodecaneso;;;;;;;;;x;;;;
PROV847;Chania;La Canée;Chania;;Chania;;;;;;;;;x;;;;
PROV848;Iraklion;Héraklion;Iraklion;;Heraklion;;;;;;;;;x;;;;
PROV849;Tirana;Tirana;Tirana;;Tirana;;;;;;;;;x;;;;
PROV850;Shkoder;Shkodër;Shkoder;;Shkodër;;;;;;;;;x;;;;
PROV851;Durres;Durrës;Durres;;Durres;;;;;;;;;x;;;;
PROV852;Vlore;Vlora;Vlore;;Vloré;;;;;;;;x;;;;
PROV853;Gjirokaster;Gjirokastër;Gjirokaster;;Gjirokaster;;;;;;;;;x;;;;
PROV854;Malta;Malte;Malta;;Malta;;;;;;;;;x;;;;
PROV855;Nicosia;Nicosie;Nikosia;;Nicosia;;;;;;;;;x;;;;
PROV856;Limassol;Limassol;Limassol;;Limassol;;;;;;;;;x;;;;
PROV857;Famagusta;Famagusta;Famagusta;;Famagusta;;;;;;;;;x;;;;
PROV858;Brysis;Brysis;Brysis;;Brysis;;;;;;;;;x;;;;
PROV859;Kallipoli;Dardanelles;Galipol;;Kalípoli;;;;;;;;;x;;;;
PROV860;Constantinople;Constantinople;Konstantinopel;;Konstantinopel;;;;;;;;;x;;;;
PROV861;Üsküdar;Üsküdar;Uskudar;;Usküdar;;;;;;;;;x;;;;
PROV862;Izmit;Izmit;Izmit;;Yzmit;;;;;;;;;x;;;;
PROV863;Bursa;Bursa;Bursa;;Bursa;;;;;;;;;x;;;;
PROV864;Balikesir;Balikesir;Balikesir;;Balikesir;;;;;;;;;x;;;;
PROV865;Canakkale;Canakkale;Canakkale;;Canakkale;;;;;;;;;x;;;;
PROV866;Afyon;Afyon;Afyon;;Afyon;;;;;;;;;x;;;;
PROV867;Kütahya;Kütahya;Kutahya;;Kutahya;;;;;;;;;x;;;;
PROV868;Eskishehir;Eskishehir;Eskishehir;;Eskishehir;;;;;;;;;x;;;;
PROV869;Izmir;Izmir;Izmir;;Izmir;;;;;;;;;x;;;;
PROV870;Manisa;Manisa;Manisa;;Manisa;;;;;;;;;x;;;;
PROV871;Denizli;Denizli;Denizli;;Denizli;;;;;;;;;x;;;;
PROV872;Mugla;Mugla;Mugla;;Mugla;;;;;;;;;x;;;;
PROV873;Konya;Konya;Konya;;Konya;;;;;;;;;x;;;;
PROV874;Burdur;Burdur;Burdur;;Burdur;;;;;;;;;x;;;;
PROV875;Antalya;Antalya;Antalya;;Antalya;;;;;;;;;x;;;;
PROV876;Ankara;Ankara;Ankara;;Ankara;;;;;;;;;x;;;;
PROV877;Amasya;Amasya;Amasya;;Amasya;;;;;;;;;x;;;;
PROV878;Kayseri;Kayseri;Kayseri;;Kayseri;;;;;;;;;x;;;;
PROV879;Sivas;Sivas;Sivas;;Sivas;;;;;;;;;x;;;;
PROV880;Kastamonu;Kastamonu;Kastamonu;;Kastamonu;;;;;;;;;x;;;;
PROV881;Bolu;Bolu;Bolu;;Bolu;;;;;;;;;x;;;;
PROV882;Trabzon;Trabzon;Trabzon;;Trabzon;;;;;;;;;x;;;;
PROV883;Sinop;Sinop;Sinop;;Sinop;;;;;;;;;x;;;;
PROV884;Giresun;Giresun;Giresun;;Giresun;;;;;;;;;x;;;;
PROV885;Kars;Kars;Kars;;Kars;;;;;;;;;x;;;;
PROV886;Ardahan;Ardahan;Ardahan;;Ardahan;;;;;;;;;x;;;;
PROV887;Erzurum;Erzurum;Erzurum;;Erzurum;;;;;;;;;x;;;;
PROV888;Erzincan;Erzincan;Erzincan;;Erzincan;;;;;;;;;x;;;;
PROV889;Malatya;Malatya;Malatya;;Malatya;;;;;;;;;x;;;;
PROV890;Van;Van;Van;;Van;;;;;;;;;x;;;;
PROV891;Bitlis;Bitlis;Bitlis;;Bitlis;;;;;;;;;x;;;;
PROV892;Hakkari;Hakkari;Hakkari;;Hakkari;;;;;;;;;x;;;;
PROV893;Diyarbakir;Diyarbakir;Diyarbakir;;Diyarbakir;;;;;;;;;x;;;;
PROV894;Adana;Adana;Adana;;Adana;;;;;;;;;x;;;;
PROV895;Mersin;Mersin;Mersin;;Mersin;;;;;;;;;x;;;;
PROV896;Marash;Marash;Marash;;Marash;;;;;;;;;x;;;;
PROV897;Aleppo;Alep;Aleppo;;Aleppo;;;;;;;;;x;;;;
PROV898;Antep;Gaziantep;Antep;;Antep;;;;;;;;;x;;;;
PROV899;Urfa;Urfa;Urfa;;Urfa;;;;;;;;;x;;;;
PROV900;Antioch;Antioche;Antioch;;Antioquía;;;;;;;;;x;;;;
PROV901;Dayr al-Zour;Dayr al-Zour;Dayr al-Zour;;Dayr al-Zour;;;;;;;;;x;;;;
PROV902;Damascus;Damas;Damaskus;;Damasco;;;;;;;;;x;;;;
PROV903;Homs;Homs;Homs;;Homs;;;;;;;;;x;;;;
PROV904;Hama;Hama;Hama;;Hama;;;;;;;;;x;;;;
PROV905;Latakia;Latakia;Latakia;;Latakia;;;;;;;;;x;;;;
PROV906;Suwayda;Suwayda;Suwayda;;Suwayda;;;;;;;;;x;;;;
PROV907;Palmyra;Palmyre;Palmyra;;Palmira;;;;;;;;;x;;;;
PROV908;Amman;Amman;Amman;;Ammán;;;;;;;;;x;;;;
PROV909;Jerash;Jerash;Jerash;;Jerash;;;;;;;;;x;;;;
PROV910;Ruwayshid;Ruwayshid;Ruwayshid;;Ruwayshid;;;;;;;;;x;;;;
PROV911;Maan;Maan;Maan;;Maan;;;;;;;;;x;;;;
PROV912;Baalbeck;Baalbeck;Baalbek;;Baalbeck;;;;;;;;;x;;;;
PROV913;Beirut;Beyrouth;Beirut;;Beirut;;;;;;;;;x;;;;
PROV914;Askaleh;Askaleh;Askaleh;;Askaleh;;;;;;;;;x;;;;
PROV915;Sidon;Sidon;Sidon;;Sidón;;;;;;;;;x;;;;
PROV916;Acre;Acre;Acre;;Acre;;;;;;;;;x;;;;
PROV917;Jerusalem;Jérusalem;Jerusalem;;Jerusalén;;;;;;;;;x;;;;
PROV918;Nablus;Naplouse;Nablus;;Nablus;;;;;;;;;x;;;;
PROV919;Jaffa;Jaffa;Jaffa;;Yafo;;;;;;;;;x;;;;
PROV920;Gaza;Gaza;Gaza;;Gaza;;;;;;;;;x;;;;
PROV921;Beersheba;Beersheba;Beersheba;;Beersheba;;;;;;;;;x;;;;
PROV922;Aqaba;Aqaba;Aqaba;;Aqaba;;;;;;;;;x;;;;
PROV923;Mosul;Mossoul;Mosul;;Mosul;;;;;;;;;x;;;;
PROV924;Arbil;Arbil;Arbil;;Arbil;;;;;;;;;x;;;;
PROV925;Kirkuk;Kirkuk;Kirkuk;;Kirkuk;;;;;;;;;x;;;;
PROV926;Baghdad;Bagdad;Baghdad;;Bagdad;;;;;;;;;x;;;;
PROV927;Samarra;Samarra;Samarra;;Samarra;;;;;;;;;x;;;;
PROV928;Mendeli;Mendeli;Mendeli;;Mendeli;;;;;;;;;x;;;;
PROV929;Karbala;Karbala;Karbala;;Karbala;;;;;;;;;x;;;;
PROV930;Kut;Kut;Kut;;Kut;;;;;;;;;x;;;;
PROV931;Rutbah;Rutbah;Rutbah;;Rutbah;;;;;;;;;x;;;;
PROV932;Basra;Bassora;Basra;;Basora;;;;;;;;;x;;;;
PROV933;Nasiriyya;Nasiriya;Nasiriyya;;Nasiriyya;;;;;;;;;x;;;;
PROV934;Najaf;Nadjaf;Najaf;;Najaf;;;;;;;;;x;;;;
PROV935;Kuwait;Kowedt;Kuwait;;Kuwait;;;;;;;;;x;;;;
PROV936;Grodno;Grodno;Grodno;;Grodno;;;;;;;;;x;;;;
PROV937;Brest-Litovsk;Brest-Litovsk;Brest-Litovsk;;Brest-Litovsk;;;;;;;;;x;;;;
PROV938;Lida;Lida;Lida;;Lida;;;;;;;;;x;;;;
PROV939;Baranovichi;Baranovichi;Baranovichi;;Baranovichi;;;;;;;;;x;;;;
PROV940;Pinsk;Pinsk;Pinsk;;Pinsk;;;;;;;;;x;;;;
PROV941;Slutsk;Slutsk;Slutsk;;Slutsk;;;;;;;;;x;;;;
PROV942;Mozyr;Mozyr;Mozyr;;Mozir;;;;;;;;;x;;;;
PROV943;Smolensk;Smolensk;Smolensk;;Smolensk;;;;;;;;;x;;;;
PROV944;Orsha;Orsha;Orsha;;Orsha;;;;;;;;;x;;;;
PROV945;Vitebsk;Vitebsk;Witebsk;;Vítebsk;;;;;;;;;x;;;;
PROV946;Polotsk;Polotsk;Polotsk;;Polotsk;;;;;;;;;x;;;;
PROV947;Pastavy;Pastavy;Pastavy;;Pastavy;;;;;;;;;x;;;;
PROV948;Mogilev;Mogilev;Mogilev;;Mogilev;;;;;;;;;x;;;;
PROV949;Gomel;Gomel;Gomel;;Gómel;;;;;;;;;x;;;;
PROV950;Uzgorord;Uzgorod;Uzgorord;;Uzgorord;;;;;;;;;x;;;;
PROV951;Lwow;Lwow;Lwow;;Lwow;;;;;;;;;x;;;;
PROV952;Tarnopol;Tarnopol;Tarnopol;;Tarnopol;;;;;;;;;x;;;;
PROV953;Kolomyja;Kolomyja;Kolomyja;;Kolomyja;;;;;;;;;x;;;;
PROV954;Kamieniec;Kamieniec;Kamieniec;;Kamieniec;;;;;;;;;x;;;;
PROV955;Proskorov;Proskorov;Proskorov;;Proskorov;;;;;;;;;x;;;;
PROV956;Rovne;Rovne;Rovne;;Rovne;;;;;;;;;x;;;;
PROV957;Kovel;Kovel;Kovel;;Kovel;;;;;;;;;x;;;;
PROV958;Kiev;Kiev;Kiev;;Kíev;;;;;;;;;x;;;;
PROV959;Korosten;Korosten;Korosten;;Korosten;;;;;;;;;x;;;;
PROV960;Zhitomir;Zhitomir;Zhitomir;;Zhitomir;;;;;;;;;x;;;;
PROV961;Cherkassy;Cherkassy;Cherkassy;;Cherkassy;;;;;;;;;x;;;;
PROV962;Chernigov;Chernigov;Chernigov;;Chernihiv;;;;;;;;;x;;;;
PROV963;Poltava;Poltava;Poltava;;Poltava;;;;;;;;;x;;;;
PROV964;Simferopol;Simferopol;Simferopol;;Simferópol;;;;;;;;;x;;;;
PROV965;Cherson;Cherson;Cherson;;Cherson;;;;;;;;;x;;;;
PROV966;Kerch;Kertch;Kerch;;Kerch;;;;;;;;;x;;;;
PROV967;Sevastopol;Sébastopol;Sevastopol;;Sebastopol;;;;;;;;;x;;;;
PROV968;Odessa;Odessa;Odessa;;Odesa;;;;;;;;;x;;;;
PROV969;Pervomaisk;Pervomadsk;Pervomaisk;;Pervomaisk;;;;;;;;;x;;;;
PROV970;Nikolaev;Nikolaev;Nikolaev;;Nikolaev;;;;;;;;;x;;;;
PROV971;Krivoy Rog;Krivoy Rog;Krivoy Rog;;Krivoy Rog;;;;;;;;;x;;;;
PROV972;Ekaterinoslav;Ekaterinoslav;Jekaterinoslav;;Ekaterinoslav;;;;;;;;;x;;;;
PROV973;Melitopol;Melitopol;Melitopol;;Melitopol;;;;;;;;;x;;;;
PROV974;Kramatorsk;Kramatorsk;Kramatorsk;;Kramatorsk;;;;;;;;;x;;;;
PROV975;Yuzovka;Yuzovka;Yuzovka;;Yuzovka;;;;;;;;;x;;;;
PROV976;Mariupol;Mariupol;Mariupol;;Mariupol;;;;;;;;;x;;;;
PROV977;Kursk;Koursk;Kursk;;Kursk;;;;;;;;;x;;;;
PROV978;Kharkov;Kharkov;Charkov;;Járkov;;;;;;;;;x;;;;
PROV979;Rostov;Rostov;Rostov;;Rostov;;;;;;;;;x;;;;
PROV980;Luhansk;Luhansk;Luhansk;;Luhansk;;;;;;;;;x;;;;
PROV981;Archangel;Archangel;Archangelsk;;Archangel;;;;;;;;;x;;;;
PROV982;Petsamo;Petsamo;Petsamo;;Petsamo;;;;;;;;;x;;;;
PROV983;Kandalaksha;Kandalaksha;Kandalaksha;;Kandalaksha;;;;;;;;;x;;;;
PROV984;Kostomushka;Kostomushka;Kostomushka;;Kostomushka;;;;;;;;;x;;;;
PROV985;Mezen;Mezen;Mezen;;Mezen;;;;;;;;;x;;;;
PROV986;Naryn Mar;Naryan Mar;Naryn Mar;;Naryn Mar;;;;;;;;;x;;;;
PROV987;Ust Sysolsk;Ust Sysolsk;Ust Sysolsk;;Ust Sysolsk;;;;;;;;;x;;;;
PROV988;Povyents;Povyents;Povyents;;Povyents;;;;;;;;;x;;;;
PROV989;Vologda;Vologda;Vologda;;Vologda;;;;;;;;;x;;;;
PROV990;Kotlas;Kotlas;Kotlas;;Kotlas;;;;;;;;;x;;;;
PROV991;Uglich;Ouglitch;Uglich;;Uglich;;;;;;;;;x;;;;
PROV992;Belozersk;Belozersk;Belozersk;;Belozërsk;;;;;;;;;x;;;;
PROV993;Vyterga;Vytegra;Vyterga;;Vyterga;;;;;;;;;x;;;;
PROV994;St Petersburg;Saint-Pétersbourg;St Petersburg;;San Petersburgo;;;;;;;;;x;;;;
PROV995;Petrozavorsk;Petrozavodsk;Petrozavorsk;;Petrozavorsk;;;;;;;;;x;;;;
PROV996;Luga;Luga;Luga;;Luga;;;;;;;;;x;;;;
PROV997;Gdov;Gdov;Gdov;;Gdov;;;;;;;;;x;;;;
PROV998;Tver;Tver;Tver;;Tver;;;;;;;;;x;;;;
PROV999;Rzhev;Rzhev;Rzhev;;Rzhev;;;;;;;;;x;;;;
PROV1000;Staritsa;Staritsa;Staritsa;;Staritsa;;;;;;;;;x;;;;
PROV1001;Yaroslavl;Yaroslavl;Yaroslavl;;Yaroslavl;;;;;;;;;x;;;;
PROV1002;Manzhouli;Manzhouli;Manzhouli;;Manzhouli;;;;;;;;;x;;;;
PROV1003;Novgorod;Novgorod;Nowgorod;;Nóvgorod;;;;;;;;;x;;;;
PROV1004;Tikhvin;Tikhvine;Tikhvin;;Tikhvin;;;;;;;;;x;;;;
PROV1005;Borovichi;Borovitchi;Borovichi;;Borovichi;;;;;;;;;x;;;;
PROV1006;Pskov;Pskov;Pskov;;Pskov;;;;;;;;;x;;;;
PROV1007;Velikiye Luki;Velikiye Louki;Velikiye Luki;;Velikiie Luki;;;;;;;;;x;;;;
PROV1008;Moscow;Moscou;Moskau;;Moscou;;;;;;;;x;;;;
PROV1009;Borodino;Borodino;Borodino;;Borodino;;;;;;;;;x;;;;
PROV1010;Kaluga;Kalouga;Kaluga;;Kaluga;;;;;;;;;x;;;;
PROV1011;Tula;Toula;Tula;;Tula;;;;;;;;;x;;;;
PROV1012;Ryazan;Riazan;Ryazan;;Riazán;;;;;;;;;x;;;;
PROV1013;Vladimir;Vladimir;Vladimir;;Vladímir;;;;;;;;;x;;;;
PROV1014;Vyazma;Viazma;Vyazma;;Vyaz’ma;;;;;;;;;x;;;;
PROV1015;Peremyshl;Peremyshl;Peremyshl;;Peremyshl;;;;;;;;;x;;;;
PROV1016;Bryansk;Briansk;Bryansk;;Briansk;;;;;;;;;x;;;;
PROV1017;Orel;Orel;Orel;;Orel;;;;;;;;;x;;;;
PROV1018;Belgorod;Belgorod;Belgorod;;Belgorod;;;;;;;;;x;;;;
PROV1019;Voronets;Voronets;Voronets;;Voronets;;;;;;;;;x;;;;
PROV1020;Nizhni Novgorod;Nijni Novgorod;Nischni Nowgorod;;Nizhni Novgorod;;;;;;;;;x;;;;
PROV1021;Penza;Penza;Penza;;Penza;;;;;;;;;x;;;;
PROV1022;Ivanovo;Ivanovo;Ivanovo;;Ivánovo;;;;;;;;;x;;;;
PROV1023;Kostorma;Kostroma;Kostorma;;Kostorma;;;;;;;;;x;;;;
PROV1024;Galich;Galich;Galich;;Galich;;;;;;;;;x;;;;
PROV1025;Tambov;Tambov;Tambov;;Tambov;;;;;;;;;x;;;;
PROV1026;Perm;Perm;Perm;;Perm;;;;;;;;;x;;;;
PROV1027;Vetluga;Vetlouga;Vetluga;;Vetluga;;;;;;;;;x;;;;
PROV1028;Vyatkha;Viatka;Vyatkha;;Vyatkha;;;;;;;;;x;;;;
PROV1029;Glasov;Glasov;Glasov;;Glazov;;;;;;;;;x;;;;
PROV1030;Kazan;Kazan;Kazan;;Kazán;;;;;;;;;x;;;;
PROV1031;Sarapul;Sarapoul;Sarapul;;Sarapul;;;;;;;;;x;;;;
PROV1032;Chistopol;Tchistopol;Chistopol;;Chistopol\rquote;;;;;;;;;x;;;;
PROV1033;Simbirsk;Simbirsk;Simbirsk;;Simbirsk;;;;;;;;;x;;;;
PROV1034;Samara;Samara;Samara;;Samara;;;;;;;;;x;;;;
PROV1035;Syzran;Syzran;Syzran;;Sizran;;;;;;;;;x;;;;
PROV1036;Astrakhan;Astrakan;Astrakhan;;Astracán;;;;;;;;;x;;;;
PROV1037;Saratov;Saratov;Saratov;;Sarátov;;;;;;;;;x;;;;
PROV1038;Novo Uzensk;Novo Uzensk;Novo Uzensk;;Novo Uzensk;;;;;;;;;x;;;;
PROV1039;Tsaritsyn;Tsaritsyn;Tsaritsyn;;Tsaritsyn;;;;;;;;;x;;;;
PROV1040;Zarevka;Zarevka;Zarevka;;Zarevka;;;;;;;;;x;;;;
PROV1041;Elitsa;Elista;Elitsa;;Elitsa;;;;;;;;;x;;;;
PROV1042;Ufa;Oufa;Ufa;;Ufú;;;;;;;;x;;;;
PROV1043;Busuluk;Bouzoulouk;Busuluk;;Buzuluk;;;;;;;;;x;;;;
PROV1044;Orenburg;Orenbourg;Orenburg;;Oremburgo;;;;;;;;;x;;;;
PROV1045;Migolinskaya;Migolinskaya;Migolinskaya;;Migolinskaya;;;;;;;;;x;;;;
PROV1046;Chirskaya;Chirskaya;Chirskaya;;Chirskaya;;;;;;;;;x;;;;
PROV1047;Azov;Azov;Asow;;Azov;;;;;;;;;x;;;;
PROV1048;Ekaterinodar;Ekaterinodar;Jekaterinodar;;Ekaterinodar;;;;;;;;;x;;;;
PROV1049;Novorossiysk;Novorossiisk;Novorossiysk;;Novorossiysk;;;;;;;;;x;;;;
PROV1050;Stavropol;Stavropol;Stavropol;;Stávropol;;;;;;;;;x;;;;
PROV1051;Adygei;Adygei;Adygei;;Adygei;;;;;;;;;x;;;;
PROV1052;Derbent;Derbent;Derbent;;Derbent;;;;;;;;;x;;;;
PROV1053;Gunib;Gunib;Gunib;;Gunib;;;;;;;;;x;;;;
PROV1054;Vladikavkaz;Vladikavkaz;Vladikavkaz;;Vladikavkaz;;;;;;;;;x;;;;
PROV1055;Grozny;Grozny;Grozny;;Grozni;;;;;;;;;x;;;;
PROV1056;Pyatigorsk;Pyatigorsk;Pyatigorsk;;Piatigorsk;;;;;;;;;x;;;;
PROV1057;Kizylyar;Kizylyar;Kizylyar;;Kizylyar;;;;;;;;;x;;;;
PROV1058;Ekaterinburg;Ekaterinbourg;Jekaterinburg;;Ekaterimburgo;;;;;;;;;x;;;;
PROV1059;Chelyabinsk;Tcheliabinsk;Chelyabinsk;;Chelíabinsk;;;;;;;;;x;;;;
PROV1060;Orsk;Orsk;Orsk;;Orsk;;;;;;;;;x;;;;
PROV1061;Tyumen;Tioumen;Tyumen;;Tyumen;;;;;;;;;x;;;;
PROV1062;Berezov;Berezov;Berezov;;Berezov;;;;;;;;;x;;;;
PROV1063;Tomsk;Tomsk;Tomsk;;Tomsk;;;;;;;;;x;;;;
PROV1064;Omsk;Omsk;Omsk;;Omsk;;;;;;;;;x;;;;
PROV1065;Nizhnevartovsk;Nizhnevartovsk;Nizhnevartovsk;;Nizhnevartovsk;;;;;;;;;x;;;;
PROV1066;Tobolsk;Tobolsk;Tobolsk;;Tobolsk;;;;;;;;;x;;;;
PROV1067;Barnaul;Barnaul;Barnaul;;Barnaul;;;;;;;;;x;;;;
PROV1068;Ulala;Ulala;Ulala;;Ulala;;;;;;;;;x;;;;
PROV1069;Vilyuysk;Vilyuysk;Vilyuysk;;Vilyuysk;;;;;;;;;x;;;;
PROV1070;Bryanka;Bryanka;Bryanka;;Bryanka;;;;;;;;;x;;;;
PROV1071;Bytantaysk;Bytantaysk;Bytantaysk;;Bytantaysk;;;;;;;;;x;;;;
PROV1072;Okhotsk;Okhotsk;Okhotsk;;Ojotsk;;;;;;;;;x;;;;
PROV1073;Yevensk;Yevensk;Yevensk;;Yevensk;;;;;;;;;x;;;;
PROV1074;Petropavlovsk;Petropavlovsk;Petropawlowsk;;Petropavlovsk;;;;;;;;;x;;;;
PROV1075;Irkutsk;Irkoutsk;Irkutsk;;Irkutsk;;;;;;;;;x;;;;
PROV1076;Bratsk;Bratsk;Bratsk;;Bratsk;;;;;;;;;x;;;;
PROV1077;Krasnoyarsk;Krasnodarsk;Krasnoyarsk;;Krasnoyarsk;;;;;;;;;x;;;;
PROV1078;Chita;Chita;Chita;;Chita;;;;;;;;;x;;;;
PROV1079;Nerchinsk;Nerchinsk;Nerchinsk;;Nerchinsk;;;;;;;;;x;;;;
PROV1080;Chernomin;Chernomin;Chernomin;;Chernomin;;;;;;;;;x;;;;
PROV1081;Yaksa;Yaksa;Yaksa;;Yaksa;;;;;;;;;x;;;;
PROV1082;Haishenwai;Haishenwai;Haishenwai;;Haishenwai;;;;;;;;;x;;;;
PROV1083;Boli;Boli;Boli;;Boli;;;;;;;;;x;;;;
PROV1084;Utchan;Utchan;Utchan;;Utchan;;;;;;;;;x;;;;
PROV1085;Ulusamudan;Ulusamudan;Ulusamudan;;Ulusamudan;;;;;;;;;x;;;;
PROV1086;Pogobi;Pogobi;Pogobi;;Pogobi;;;;;;;;;x;;;;
PROV1087;Ootomari;Ootomari;Otomari;;Ootomari;;;;;;;;;x;;;;
PROV1088;Shumshu;Shumshu;Shumshu;;Shumshu;;;;;;;;;x;;;;
PROV1089;Etorofu;Etorofu;Etorofu;;Etorofu;;;;;;;;;x;;;;
PROV1090;Tblisi;Tbillisi;Tiflis;;Tbilisi;;;;;;;;;x;;;;
PROV1091;Pasanauri;Pasanauri;Pasanauri;;Pasanauri;;;;;;;;;x;;;;
PROV1092;Kutaisi;Kutaisi;Kutaisi;;Kutaisi;;;;;;;;;x;;;;
PROV1093;Akhaltsikhe;Akhaltsikhe;Akhaltsikhe;;Akhaltsikhe;;;;;;;;;x;;;;
PROV1094;Poti;Poti;Poti;;Poti;;;;;;;;;x;;;;
PROV1095;Sukhumi;Sukhumi;Sukhumi;;Sukhumi;;;;;;;;;x;;;;
PROV1096;Batum;Batum;Batum;;Batum;;;;;;;;;x;;;;
PROV1097;New Caledonia;Nouvelle-Calédonie;Neukaledonien;;Nueva Caledonia;;;;;;;;;x;;;;
PROV1098;Erivan;Erévan;Eriwan;;Erivan;;;;;;;;;x;;;;
PROV1099;Gyumri;Gyumri;Gyumri;;Gyumri;;;;;;;;;x;;;;
PROV1100;Kapan;Kapan;Kapan;;Kapan;;;;;;;;;x;;;;
PROV1101;Nakhichevan;Nakhitchevan;Nakhichevan;;Nakhichevan;;;;;;;;;x;;;;
PROV1102;Baku;Baku;Baku;;Bakú;;;;;;;;x;;;;
PROV1103;Siyazen;Siyazen;Siyazen;;Siyazen;;;;;;;;;x;;;;
PROV1104;Sheki;Sheki;Sheki;;Sheki;;;;;;;;;x;;;;
PROV1105;Ganja;Ganja;Ganja;;Ganja;;;;;;;;;x;;;;
PROV1106;Agdam;Agdam;Agdam;;Agdam;;;;;;;;;x;;;;
PROV1107;Lankaran;Lankaran;Lankaran;;Lankaran;;;;;;;;;x;;;;
PROV1108;Tabriz;Tabriz;Tabriz;;Tabrîz;;;;;;;;;x;;;;
PROV1109;Khvoy;Khvoy;Khvoy;;Jvoy;;;;;;;;;x;;;;
PROV1110;Urumia;Urumia;Urumia;;Urumia;;;;;;;;;x;;;;
PROV1111;Mahabad;Mahabad;Mahabad;;Mahabad;;;;;;;;;x;;;;
PROV1112;Ardabil;Ardabil;Ardabil;;Ardebil;;;;;;;;;x;;;;
PROV1113;Rasht;Rasht;Rasht;;Rasht;;;;;;;;;x;;;;
PROV1114;Noshehr;Noshehr;Noshehr;;Noshehr;;;;;;;;;x;;;;
PROV1115;Sari;Sari;Sari;;Sari;;;;;;;;;x;;;;
PROV1116;Gorgan;Gorgan;Gorgan;;Gorgân;;;;;;;;;x;;;;
PROV1117;Kermanshah;Kermanshah;Kermanshah;;Kermanshah;;;;;;;;;x;;;;
PROV1118;Sanandaj;Sanandaj;Sanandaj;;Sanandaj;;;;;;;;;x;;;;
PROV1119;Ilam;Ilam;Ilam;;Ilam;;;;;;;;;x;;;;
PROV1120;Khoramabad;Khoramabad;Khoramabad;;Khoramabad;;;;;;;;;x;;;;
PROV1121;Tehran;Tehéran;Teheran;;Tehrán;;;;;;;;;x;;;;
PROV1122;Hamadan;Hamadan;Hamadan;;Hamadân;;;;;;;;;x;;;;
PROV1123;Zanjan;Zanjan;Zanjan;;Zanjan;;;;;;;;;x;;;;
PROV1124;Qazvin;Qazvin;Qazvin;;Qazvin;;;;;;;;;x;;;;
PROV1125;Qom;Qom;Qom;;Qom;;;;;;;;;x;;;;
PROV1126;Semnan;Semnan;Semnan;;Semnan;;;;;;;;;x;;;;
PROV1127;Isfahan;Ispahan;Isfahan;;Isfahán;;;;;;;;;x;;;;
PROV1128;Arak;Arak;Arak;;Arak;;;;;;;;;x;;;;
PROV1129;Kashan;Kashan;Kashan;;Kashan;;;;;;;;;x;;;;
PROV1130;Yazd;Yazd;Yazd;;Yazd;;;;;;;;;x;;;;
PROV1131;Ahvaz;Ahvaz;Ahvaz;;Ahvaz;;;;;;;;;x;;;;
PROV1132;Abadan;Abadan;Abadan;;Âbâdân;;;;;;;;;x;;;;
PROV1133;Dezful;Dezful;Dezful;;Dezful;;;;;;;;;x;;;;
PROV1134;Dehkord;Dehkord;Dehkord;;Dehkord;;;;;;;;;x;;;;
PROV1135;Shiraz;Shiraz;Shiraz;;Shîrâz;;;;;;;;;x;;;;
PROV1136;Bushire;Bushire;Bushire;;Bushire;;;;;;;;;x;;;;
PROV1137;Yasuj;Yasuj;Yasuj;;Yasuj;;;;;;;;;x;;;;
PROV1138;Kangan;Kangan;Kangan;;Kangan;;;;;;;;;x;;;;
PROV1139;Sirjan;Sirjan;Sirjan;;Sirjan;;;;;;;;;x;;;;
PROV1140;Kerman;Kerman;Kerman;;Kermân;;;;;;;;;x;;;;
PROV1141;Lengeh;Lengeh;Lengeh;;Lengeh;;;;;;;;;x;;;;
PROV1142;Bandar Abbas;Bandar Abbas;Bandar Abbas;;Bandar-e 'Abbâs;;;;;;;;;x;;;;
PROV1143;Bam;Bam;Bam;;Bam;;;;;;;;;x;;;;
PROV1144;Zahedan;Zahedan;Zahedan;;Zahedan;;;;;;;;;x;;;;
